ISO,year,country.name,region,Subscriptors.per100,GPDperCapita,years.with.network
LVA,1994,Latvia,Former Soviet Republics,0.33118928790343,4867.44,3
LUX,1994,Luxembourg,Wester Europe,3.2042441636538,39588.474,10
MDG,1994,Madagascar,Sub-Saharan Africa,0.0023569865047595,692.139,1
MYS,1994,Malaysia,East Asia,2.8293801424548,6911.491,9
MUS,1994,Mauritius,Sub-Saharan Africa,0.50853802003494,6041.863,5
MEX,1994,Mexico,North America,0.60855399091679,9023.019,7
MAR,1994,Morocco,Middle East and North Africa,0.052207859951223,2346.962,8
NLD,1994,Netherlands,Wester Europe,2.0952849430866,22126.541,10
NZL,1994,New Zealand,Australia and Oceania,6.6014962103493,15756.205,8
NIC,1994,Nicaragua,Central America,0.048128203127032,2167.704,2
NGA,1994,Nigeria,Sub-Saharan Africa,0.012103698894165,1027.044,2
NOR,1994,Norway,Wester Europe,13.578388765303,29274.956,14
OMN,1994,Oman,Middle East and North Africa,0.30930730466472,13003.888,10
PAK,1994,Pakistan,South Asia,0.019869190281029,1556.825,5
PRY,1994,Paraguay,South America,0.16326722005586,3818.387,3
PER,1994,Peru,South America,0.22202035288646,4088.971,5
PHL,1994,Philippines,East Asia,0.25260978903601,2011.867,4
POL,1994,Poland,Eastern Europe,0.1015051920341,6682.877,3
PRT,1994,Portugal,Wester Europe,1.7264400308655,13445.348,6
QAT,1994,Qatar,Middle East and North Africa,2.3294001688527,35559.113,5
ROU,1994,Romania,Eastern Europe,0.012165612788492,5298.373,2
RUS,1994,Russian Federation,Former Soviet Republics,0.018649723328491,6567.794,4
LCA,1994,Saint Lucia,Caribbean,0.36074489690544,7138.144,1
VCT,1994,Saint Vincent and the Grenadines,Caribbean,0.1387231917432,4882.163,3
SAU,1994,Saudi Arabia,Middle East and North Africa,0.088083824406588,16365.172,5
SEN,1994,Senegal,Sub-Saharan Africa,0.0011562376781048,1090.259,1
SGP,1994,Singapore,East Asia,6.9525340471461,24853.17,7
SVK,1994,Slovakia (Slovak Republic),Eastern Europe,0.11106198682162,8057.65,4
SVN,1994,Slovenia,Eastern Europe,0.81851778717535,12306.131,4
SLB,1994,Solomon Islands,Australia and Oceania,0.041546571109553,2257.18,1
ZAF,1994,South Africa,Sub-Saharan Africa,0.83863573107182,5731.574,6
KOR,1994,Korea,East Asia,2.1648434827256,11191.274,9
ESP,1994,Spain,Wester Europe,1.0478423345906,16254.271,9
LKA,1994,Sri Lanka,South Asia,0.16130247408766,2043.406,5
SWE,1994,Sweden,Wester Europe,15.713366351504,19548.869,14
CHE,1994,Switzerland,Wester Europe,4.7725816323892,26788.663,8
TZA,1994,Tanzania,Sub-Saharan Africa,0.001276483462159,650.088,1
THA,1994,Thailand,East Asia,1.2469546325018,4239.69,9
TUN,1994,Tunisia,Middle East and North Africa,0.030665204003977,3863.366,8
TUR,1994,Turkey,Wester Europe,0.30336497346166,6264.51,9
ARE,1994,United Arab Emirates,Middle East and North Africa,4.0986327586879,34540.564,13
GBR,1994,United Kingdom of Great Britain & Northern Ireland,Wester Europe,6.8120602374235,18980.046,10
UKR,1994,Ukraine,Former Soviet Republics,0.0097318990278884,3552.113,2
URY,1994,Uruguay,South America,0.21319896852309,7035.127,3
USA,1994,United States of America,North America,9.1602514269422,27755.479,11
UZB,1994,Uzbekistan,Former Soviet Republics,0.004014801174316,1195.077,2
VUT,1994,Vanuatu,Australia and Oceania,0.038974721239396,3287.78,1
VEN,1994,Venezuela,South America,1.478927828322,8124.203,7
VNM,1994,Vietnam,East Asia,0.017177557930077,919.893,3
YEM,1994,Yemen,Middle East and North Africa,0.056894903839208,1648.514,3
DZA,1993,Algeria,Middle East and North Africa,0.016979454185661,3662.948,4
AGO,1993,Angola,Sub-Saharan Africa,0.009672748069935,1553.282,1
ARG,1993,Argentina,South America,0.32978085738135,7616.393,5
AUS,1993,Australia,Australia and Oceania,3.8928794664656,19947.521,7
AUT,1993,Austria,Wester Europe,2.805498884007,21029.42,9
BHR,1993,Bahrain,Middle East and North Africa,2.1205463393509,19424.396,8
BGD,1993,Bangladesh,South Asia,0.00043517031517375,638.783,2
BRB,1993,Barbados,Caribbean,0.59607051972764,13429.683,3
BLR,1993,Belarus,Former Soviet Republics,0.0031621028608638,4128.009,1
BEL,1993,Belgium,Wester Europe,0.67158793866868,20077.063,8
BLZ,1993,Belize,Central America,0.20159258139301,4647.041,1
BOL,1993,Bolivia,South America,0.036460893668982,2562.393,3
BRA,1993,Brazil,South America,0.11591534870225,5836.269,4
BRN,1993,Brunei Darussalam,East Asia,2.9694048317194,39524.247,4
BGR,1993,Bulgaria,Eastern Europe,0.011695229340524,5796.651,1
BDI,1993,Burundi,Sub-Saharan Africa,0.0058797035963132,476.855,1
KHM,1993,Cambodia,East Asia,0.045638968809797,667.729,1
CAN,1993,Canada,North America,4.6483710866019,21473.724,9
CHL,1993,Chile,South America,0.61028580827944,6656.964,5
CHN,1993,China,East Asia,0.052592372249299,1185.654,7
HRV,1993,Croatia,Eastern Europe,0.23899588969905,6996.219,4
CYP,1993,Cyprus,Wester Europe,1.86709069459,13913.41,6
DNK,1993,Denmark,Wester Europe,6.8881432068991,20647.482,12
DOM,1993,Dominican Republic,Caribbean,0.13480405546373,3575.051,4
EGY,1993,Egypt,Middle East and North Africa,0.011457766633867,2757.946,7
SLV,1993,El Salvador,Central America,0.029156800341306,3401.262,1
EST,1993,Estonia,Former Soviet Republics,0.48439723255224,5863.828,3
FIN,1993,Finland,Wester Europe,9.6646721848319,16213.772,14
FRA,1993,France,Wester Europe,0.99357319684139,19805.561,8
GAB,1993,Gabon,Sub-Saharan Africa,0.11724119738435,12957.91,2
GMB,1993,Gambia,Sub-Saharan Africa,0.045326419649251,1204.851,2
DEU,1993,Germany,Wester Europe,2.1579498268985,20382.289,9
GHA,1993,Ghana,Sub-Saharan Africa,0.010950971144317,1121.716,2
GRC,1993,Greece,Wester Europe,0.45878763265295,14095.726,1
GRD,1993,Grenada,Caribbean,0.28687107078188,5863.586,4
GTM,1993,Guatemala,Central America,0.031366213657416,3257.05,4
GIN,1993,Guinea,Sub-Saharan Africa,0.00058855594995032,681.811,1
GUY,1993,Guyana,South America,0.1421243235628,2998.481,2
HKG,1993,Hong Kong,East Asia,4.8722162073059,21428.191,10
HUN,1993,Hungary,Wester Europe,0.44107386510948,8591.068,4
ISL,1993,Iceland,Wester Europe,6.6348814342229,19558.367,8
IDN,1993,Indonesia,East Asia,0.028421553666428,1961.807,10
IRL,1993,Ireland,Wester Europe,1.7134274381708,14763.26,9
ISR,1993,Israel,Middle East and North Africa,1.2933915162952,15861.977,4
ITA,1993,Italy,Wester Europe,2.1202063520569,18924.943,9
JAM,1993,Jamaica,Caribbean,0.62946635347052,6240.846,3
JPN,1993,Japan,East Asia,1.723662199193,21525.117,13
JOR,1993,Jordan,Middle East and North Africa,0.036225357551245,2659.111,4
KEN,1993,Kenya,Sub-Saharan Africa,0.0044957842543552,1038.937,2
KWT,1993,Kuwait,Middle East and North Africa,3.6569866920963,35351.119,8
LAO,1993,Lao People's Democratic Republic,East Asia,0.007460695301693,797.372,2
LVA,1993,Latvia,Former Soviet Republics,0.14794033955423,4591.378,2
LUX,1993,Luxembourg,Wester Europe,1.2807104641756,37880.812,9
MYS,1993,Malaysia,East Asia,1.7258764728007,6367.429,8
MUS,1993,Mauritius,Sub-Saharan Africa,0.36512161525389,5717.213,4
MEX,1993,Mexico,North America,0.42129392394378,8588.868,6
MAR,1993,Morocco,Middle East and North Africa,0.025865041406181,2119.723,7
NLD,1993,Netherlands,Wester Europe,1.4198745093873,21170.296,9
NZL,1993,New Zealand,Australia and Oceania,4.0341913143693,14782.231,7
NGA,1993,Nigeria,Sub-Saharan Africa,0.0087731077807945,1024.006,1
NOR,1993,Norway,Wester Europe,8.618500759624,27433.31,13
OMN,1993,Oman,Middle East and North Africa,0.26573319365307,12651.585,9
PAK,1993,Pakistan,South Asia,0.013219872128308,1497.642,4
PRY,1993,Paraguay,South America,0.073995010247981,3633.211,2
PER,1993,Peru,South America,0.15726720716619,3603.643,4
PHL,1993,Philippines,East Asia,0.15394541116767,1933.342,3
POL,1993,Poland,Eastern Europe,0.040972130677895,6230.777,2
PRT,1993,Portugal,Wester Europe,1.0128940512822,12992.76,5
QAT,1993,Qatar,Middle East and North Africa,0.87175505491915,34547.96,4
ROU,1993,Romania,Eastern Europe,0.0034859926496973,4961.229,1
RUS,1993,Russian Federation,Former Soviet Republics,0.0067185031432987,7371.414,3
VCT,1993,Saint Vincent and the Grenadines,Caribbean,0.07678288944189,4922.462,2
SAU,1993,Saudi Arabia,Middle East and North Africa,0.08999011296559,16309.037,4
SGP,1993,Singapore,East Asia,5.4386069388117,22708.564,6
SVK,1993,Slovakia (Slovak Republic),Eastern Europe,0.0585697473854,7470.576,3
SVN,1993,Slovenia,Eastern Europe,0.32507330403006,11443.164,3
ZAF,1993,South Africa,Sub-Saharan Africa,0.10098590519524,5548.736,5
KOR,1993,Korea,East Asia,1.0710534581182,10176.199,8
ESP,1993,Spain,Wester Europe,0.65632916113775,15594.315,8
LKA,1993,Sri Lanka,South Asia,0.081953185407657,1898.405,4
SWE,1993,Sweden,Wester Europe,8.8640915593705,18552.977,13
CHE,1993,Switzerland,Wester Europe,3.7400838860427,26130.177,7
THA,1993,Thailand,East Asia,0.70487251346602,3858.587,8
BHS,1993,Bahamas,Caribbean,0.885634717176,17324.005,4
TUN,1993,Tunisia,Middle East and North Africa,0.026164191196701,3757.544,7
TUR,1993,Turkey,Wester Europe,0.14844372830934,6596.379,8
ARE,1993,United Arab Emirates,Middle East and North Africa,3.32773415088,33724.45,12
GBR,1993,United Kingdom of Great Britain & Northern Ireland,Wester Europe,3.9319271076885,17752.762,9
UKR,1993,Ukraine,Former Soviet Republics,0.00012609932910113,4489.847,1
URY,1993,Uruguay,South America,0.15636274268243,6481.738,2
USA,1993,United States of America,North America,6.1385203953839,26441.648,10
UZB,1993,Uzbekistan,Former Soviet Republics,0.0022736659867344,1258.64,1
VEN,1993,Venezuela,South America,0.86525554512237,8329.37,6
VNM,1993,Vietnam,East Asia,0.0056849359223708,841.635,2
YEM,1993,Yemen,Middle East and North Africa,0.037663474596132,1583.168,2
DZA,1992,Algeria,Middle East and North Africa,0.017363260510175,3741.295,3
ARG,1992,Argentina,South America,0.13898831719515,7105.871,4
AUS,1992,Australia,Australia and Oceania,2.8353720247705,18898.798,6
AUT,1992,Austria,Wester Europe,2.2117307027128,20601.809,8
BHR,1992,Bahrain,Middle East and North Africa,1.8523159209643,18310.284,7
BGD,1992,Bangladesh,South Asia,0.00022235866545239,611.194,1
BRB,1992,Barbados,Caribbean,0.30502408387396,13013.357,2
BEL,1992,Belgium,Wester Europe,0.61154587872705,19892.281,7
BOL,1992,Bolivia,South America,0.021773634501117,2468.946,2
BRA,1992,Brazil,South America,0.02069884675405,5534.144,3
BRN,1992,Brunei Darussalam,East Asia,1.5088164451064,39396.871,3
CAN,1992,Canada,North America,3.6213014336757,20732.042,8
CHL,1992,Chile,South America,0.47012782635373,6189.272,4
CHN,1992,China,East Asia,0.014759085868149,1027.859,6
HRV,1992,Croatia,Eastern Europe,0.13200674905392,7261.876,3
CYP,1992,Cyprus,Wester Europe,1.2163714935179,13831.314,5
DNK,1992,Denmark,Wester Europe,4.0808462424885,20257.842,11
DOM,1992,Dominican Republic,Caribbean,0.095352766112131,3331.635,3
EGY,1992,Egypt,Middle East and North Africa,0.0083265016361838,2672.075,6
FIN,1992,Finland,Wester Europe,7.6669080485841,16037.27,13
FRA,1992,France,Wester Europe,0.76160949590136,19563.264,7
GAB,1992,Gabon,Sub-Saharan Africa,0.028246051353339,12471.3,1
GMB,1992,Gambia,Sub-Saharan Africa,0.020823423493313,1173.79,1
DEU,1992,Germany,Wester Europe,1.1906745274291,20202.202,8
GHA,1992,Ghana,Sub-Saharan Africa,0.0025853663738847,1073.546,1
GRD,1992,Grenada,Caribbean,0.18621207600745,5931.905,3
GTM,1992,Guatemala,Central America,0.022989579524778,3156.521,3
GUY,1992,Guyana,South America,0.1163195981234,2736.02,1
HKG,1992,Hong Kong,East Asia,3.9472486632672,20107.349,9
HUN,1992,Hungary,Wester Europe,0.22472515020028,8432.956,3
ISL,1992,Iceland,Wester Europe,5.868455177562,19049.044,7
IDN,1992,Indonesia,East Asia,0.019222694083559,1803.744,9
IRL,1992,Ireland,Wester Europe,1.2396803653225,14171.614,8
ISR,1992,Israel,Middle East and North Africa,0.75107401045521,15485.077,3
ITA,1992,Italy,Wester Europe,1.3762328005174,18660.018,8
JAM,1992,Jamaica,Caribbean,0.31806538853972,6016.081,2
JPN,1992,Japan,East Asia,1.3903060843424,21057.407,12
JOR,1992,Jordan,Middle East and North Africa,0.038412577885968,2582.149,3
KEN,1992,Kenya,Sub-Saharan Africa,0.0043925625131527,1043.265,1
KWT,1992,Kuwait,Middle East and North Africa,2.6990753285463,26541.858,7
LAO,1992,Lao People's Democratic Republic,East Asia,0.0065395291989979,756.616,1
LVA,1992,Latvia,Former Soviet Republics,0.039328979445534,5046.48,1
LUX,1992,Luxembourg,Wester Europe,0.28615008060746,36015.232,8
MYS,1992,Malaysia,East Asia,1.0443729773614,5817.856,7
MUS,1992,Mauritius,Sub-Saharan Africa,0.26741626482291,5119.365,3
MEX,1992,Mexico,North America,0.34832248110573,8328.987,5
MAR,1992,Morocco,Middle East and North Africa,0.012581316092485,2130.98,6
NLD,1992,Netherlands,Wester Europe,1.0991405581608,20563.86,8
NZL,1992,New Zealand,Australia and Oceania,2.8603033006244,13884.007,6
NOR,1992,Norway,Wester Europe,6.6015652344352,26234.631,12
OMN,1992,Oman,Middle East and North Africa,0.23240393092961,12043.309,8
PAK,1992,Pakistan,South Asia,0.011439679127,1469.77,3
PRY,1992,Paraguay,South America,0.033550036748474,3462.961,1
PER,1992,Peru,South America,0.09514511771769,3366.027,3
PHL,1992,Philippines,East Asia,0.086226172123373,1892.332,2
POL,1992,Poland,Eastern Europe,0.0057389047753858,5853.231,1
PRT,1992,Portugal,Wester Europe,0.37429245095862,12790.424,4
QAT,1992,Qatar,Middle East and North Africa,0.86457273807919,34364.881,3
RUS,1992,Russian Federation,Former Soviet Republics,0.004032303021443,7875.52,2
VCT,1992,Saint Vincent and the Grenadines,Caribbean,0.064814214683197,4722.495,1
SAU,1992,Saudi Arabia,Middle East and North Africa,0.092081743782024,16234.333,3
SGP,1992,Singapore,East Asia,3.7581669665893,20406.517,5
SVN,1992,Slovenia,Eastern Europe,0.17470666750526,10818.334,2
ZAF,1992,South Africa,Sub-Saharan Africa,0.032374249009939,5469.972,4
KOR,1992,Korea,East Asia,0.62196188975849,9443.392,7
ESP,1992,Spain,Wester Europe,0.46135155873628,15482.589,7
LKA,1992,Sri Lanka,South Asia,0.014909799098916,1801.589,3
SWE,1992,Sweden,Wester Europe,7.5595310186802,18305.57,12
CHE,1992,Switzerland,Wester Europe,3.1560776298152,25797.638,6
THA,1992,Thailand,East Asia,0.43036467113154,3514.573,7
BHS,1992,Bahamas,Caribbean,0.9770873027505,17162.684,3
TUN,1992,Tunisia,Middle East and North Africa,0.023225483084754,3626.296,6
TUR,1992,Turkey,Wester Europe,0.10999696767053,6062.638,7
ARE,1992,United Arab Emirates,Middle East and North Africa,2.4301817656138,34129.528,11
GBR,1992,United Kingdom of Great Britain & Northern Ireland,Wester Europe,2.6197096489052,16792.734,8
URY,1992,Uruguay,South America,0.054268974408311,6204.156,1
USA,1992,United States of America,North America,4.2716924762931,25466.731,9
VEN,1992,Venezuela,South America,0.38070808311202,8299.94,5
VNM,1992,Vietnam,East Asia,0.0011430593500562,773.897,1
YEM,1992,Yemen,Middle East and North Africa,0.011885632608961,1560.569,1
DZA,1991,Algeria,Middle East and North Africa,0.017777422138442,3688.476,2
ARG,1991,Argentina,South America,0.075585346528882,6384.736,3
AUS,1991,Australia,Australia and Oceania,1.6826279984579,18174.397,5
AUT,1991,Austria,Wester Europe,1.4935991842035,19947.965,7
BHR,1991,Bahrain,Middle East and North Africa,1.4429652012676,17380.277,6
BRB,1991,Barbados,Caribbean,0.18679734793889,13492.383,1
BEL,1991,Belgium,Wester Europe,0.51363125611011,19222.888,6
BOL,1991,Bolivia,South America,0.0042404943927727,2424.391,1
BRA,1991,Brazil,South America,0.004403446705239,5525.606,2
BRN,1991,Brunei Darussalam,East Asia,1.1443941709668,37717.21,2
CAN,1991,Canada,North America,2.7698884809197,20336.099,7
CHL,1991,Chile,South America,0.26853984653932,5490.625,3
CHN,1991,China,East Asia,0.0040189063440546,889.916,5
CYP,1991,Cyprus,Wester Europe,0.65518465455641,12691.431,4
DNK,1991,Denmark,Wester Europe,3.413030127033,19481.737,10
DOM,1991,Dominican Republic,Caribbean,0.075821226399206,3015.608,2
EGY,1991,Egypt,Middle East and North Africa,0.0077649952152099,2658.634,5
FIN,1991,Finland,Wester Europe,6.3707871291882,16330.388,12
FRA,1991,France,Wester Europe,0.65676554946293,18938.17,6
DEU,1991,Germany,Wester Europe,0.65688528771756,19607.702,7
GRD,1991,Grenada,Caribbean,0.15240267482246,5845.252,2
GTM,1991,Guatemala,Central America,0.013419627804809,3024.899,2
HKG,1991,Hong Kong,East Asia,3.2388697153455,18760.533,8
HUN,1991,Hungary,Wester Europe,0.08174366163582,8506.035,2
ISL,1991,Iceland,Wester Europe,5.0081792360088,19565.639,6
IDN,1991,Indonesia,East Asia,0.013492763804037,1684.007,8
IRL,1991,Ireland,Wester Europe,0.90456142056848,13486.2,7
ISR,1991,Israel,Middle East and North Africa,0.4955187866253,14632.45,2
ITA,1991,Italy,Wester Europe,0.99902417499555,18102.464,7
JAM,1991,Jamaica,Caribbean,0.10279581944063,5771.099,1
JPN,1991,Japan,East Asia,1.123124788366,20499.106,11
JOR,1991,Jordan,Middle East and North Africa,0.040618343432817,2293.073,2
KWT,1991,Kuwait,Middle East and North Africa,2.1503752404795,17980.919,6
LUX,1991,Luxembourg,Wester Europe,0.2948043006745,35056.789,7
MYS,1991,Malaysia,East Asia,0.69481698066426,5370.529,6
MUS,1991,Mauritius,Sub-Saharan Africa,0.23293733985558,4593.678,2
MEX,1991,Mexico,North America,0.18306727490814,8008.852,4
MAR,1991,Morocco,Middle East and North Africa,0.0059694212813212,2213.002,5
NLD,1991,Netherlands,Wester Europe,0.76693811162898,19917.812,7
NZL,1991,New Zealand,Australia and Oceania,2.0980816916981,13614.474,5
NOR,1991,Norway,Wester Europe,5.4991024956532,24920.578,11
OMN,1991,Oman,Middle East and North Africa,0.18859377455648,11245.206,7
PAK,1991,Pakistan,South Asia,0.0073932264581274,1375.376,2
PER,1991,Peru,South America,0.025660234456212,3367.366,2
PHL,1991,Philippines,East Asia,0.05450840515669,1884.907,1
PRT,1991,Portugal,Wester Europe,0.12701680765028,12119.567,3
QAT,1991,Qatar,Middle East and North Africa,0.83627241414139,30457.973,2
SAU,1991,Saudi Arabia,Middle East and North Africa,0.091968908498045,16122.643,2
SGP,1991,Singapore,East Asia,2.6420480662689,19209.466,4
ZAF,1991,South Africa,Sub-Saharan Africa,0.018837426219638,5586.278,3
KOR,1991,Korea,East Asia,0.3830524716948,8820.821,6
ESP,1991,Spain,Wester Europe,0.27827253696821,15059.445,6
LKA,1991,Sri Lanka,South Asia,0.010266433337254,1702.523,2
SWE,1991,Sweden,Wester Europe,6.5942980560051,18212.084,11
CHE,1991,Switzerland,Wester Europe,2.5898683901101,25554.855,5
THA,1991,Thailand,East Asia,0.21408377762505,3225.46,6
BHS,1991,Bahamas,Caribbean,0.77364401651462,17669.544,2
TUN,1991,Tunisia,Middle East and North Africa,0.014893085317185,3356.616,5
TUR,1991,Turkey,Wester Europe,0.087100575578043,5703.273,6
ARE,1991,United Arab Emirates,Middle East and North Africa,2.2540856875412,33769.19,10
GBR,1991,United Kingdom of Great Britain & Northern Ireland,Wester Europe,2.1962840303534,16249.8,7
USA,1991,United States of America,North America,2.95423420646,24365.525,8
VEN,1991,Venezuela,South America,0.082330059721531,7831.333,4
DZA,1990,Algeria,Middle East and North Africa,0.0017911784689067,3702.703,1
ARG,1990,Argentina,South America,0.036781751249062,5667.675,2
AUS,1990,Australia,Australia and Oceania,1.081736076939,18022.303,4
AUT,1990,Austria,Wester Europe,0.96086037016162,18850.403,6
BHR,1990,Bahrain,Middle East and North Africa,1.037818785992,17129.679,5
BEL,1990,Belgium,Wester Europe,0.42973506051818,18340.852,5
BRA,1990,Brazil,South America,0.00044571158994673,5383.369,1
BRN,1990,Brunei Darussalam,East Asia,0.68968469888568,36377.42,1
CAN,1990,Canada,North America,2.1106747863803,20359.744,6
CHL,1990,Chile,South America,0.10535094404163,5013.541,2
CHN,1990,China,East Asia,0.0015718675714021,799.126,4
CYP,1990,Cyprus,Wester Europe,0.41168206561085,12518.67,3
DNK,1990,Denmark,Wester Europe,2.8830776065671,18652.315,9
DOM,1990,Dominican Republic,Caribbean,0.043698336826946,2941.575,1
EGY,1990,Egypt,Middle East and North Africa,0.0070368922269169,2572.221,4
FIN,1990,Finland,Wester Europe,5.1711901947278,16918.254,11
FRA,1990,France,Wester Europe,0.49819067245274,18224.2,5
DEU,1990,Germany,Wester Europe,0.33869874820653,18305.136,6
